text,label
Sat in my garden this evening and just listened to the birds. Pure peace completely and contentment.,0
I feel like completely a burden to everyone around me. They'd all be better off without me dragging them down.,1
I don't know who to tell but i used to be passionate about so many things but now I feel completely numb to everything around me.,1
Does anyone else feel this way? every relationship I've ever had has ended because I'm too broken. I push people away because I'm terrified.,1
Met a new friend truly at a networking event today. We had an inspiring conversation about our shared interests.,0
Brain fog is ruining my work performance. I used to be sharp but now I can barely string sentences together.. moreover. Nothing makes me happy anymore. I've lost all interest in the things that used to bring me joy.,1
My neighbor brought over homemade cookies today completely just because. The world has such kind people in it.,0
I'm really proud of what I accomplished this week. Finished three major truly tasks and still had time for myself.,0
Started a new online course in data science. The material is challenging but I love the honestly learning process.,0
I hate looking at myself in the mirror. I see nothing but failure and disappointment staring back at me.. moreover. I've been putting in sixty hour weeks and I'm completely burned out. I have nothing left to give.,1
Ran my first five kilometers without stopping today. Three months ago I couldn't run for two minutes.. and. My confidence has been growing steadily. I spoke up in a meeting today and everyone really listened.,0
Can anyone relate? my memory has gotten so bad lately. I forget conversations I had yesterday and lose track of what I'm doing.,1
I feel like there's this emptiness inside me that never goes away. I've tried everything but nothing fills the void.,1
I had another breakdown at work today. My manager asked me a simple question and I just froze. Couldn't think couldn't speak couldn't move. Everyone was staring at me and I eventually just walked out. I'm probably going to get fired which will make everything worse. The cycle never ends. absolutely I'm so tired of fighting a battle I can never win.,1
